marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
US,10745743,R3B74OY8XVAX15,B009MLSJ38,230456635,"Swissco Suction Cup Mirror 12x Magnification, 5 inches",Beauty,5,2,2,N,Y,Up close and personal,"Wow , now I can see more than I want to see! A great little item that really sticks to the mirror and makes those stray hairs POP right out at you.",2/13/2014
US,17903845,RT3OEYHXFL3YR,B00DSYFYRE,858538418,Dr Song Benzoyl Peroxide 10% Acne Cream Gel Treatment Lotion up to 8oz,Beauty,5,0,2,N,Y,"No more 1-ounce, waste-of-time tubes",Like the large size and pump.,7/28/2015
US,43954167,R1O3OVLOVZRPS1,B00SMIIR0W,351973146,Schick Hydro Silk TrimStyle Moisturizing Razor,Beauty,3,0,0,N,Y,Not impressed,This razor doesn't do all it claims to do. I bought it for my teenage daughter. It was no better than any other razor for the bikini area.,8/2/2015
US,39205837,R2K7SZZPIMNJKY,B00KYUXIOG,323338337,YEOUTH Best Anti Aging Vitamin C Serum with Hyaluronic Acid & Tripeptide 31 Trumps ALL Others. 100% Guaranteed,Beauty,4,0,0,N,N,Very good product. Ships quickly,This is my 2nd bottle. Very good product. Ships quickly.,8/31/2015
US,1316021,R3EFVX4EIWOPQE,B00ZQDKDIU,545601664,Artnaturals Tea Tree Essential Oil,Beauty,5,0,0,N,N,LOVE IT!,I have to admit I was a little Skeptical at first when I was told to use this tea tree oil to treat my daughters lice but IT WORKED LIKE A CHARM! She comes home from school every year with lice and it is so annoying but this tea tree oil has saved us! I also added some to my shampoo and my hair feels wonderful!,8/31/2015
US,1650216,R1CGWRRACSHFXK,B00KYUXIOG,323338337,YEOUTH Best Anti Aging Vitamin C Serum with Hyaluronic Acid & Tripeptide 31 Trumps ALL Others. 100% Guaranteed,Beauty,3,0,0,N,Y,Three Stars,no huge difference...but maybe a little,8/31/2015
US,35710210,R1YZ1HBTS2B9CN,B00IUHQ90U,790875169,"Deva Curl Light Defining Gel, 32 oz",Beauty,5,0,0,N,Y,I love the smell and how it makes my curls soft,This gel is light weight and isnt sticky (unless you use too much). I love the smell and how it makes my curls soft.,8/27/2015
US,45741131,R3N4SIXQ31AE3A,B00HFQQ0VU,311309827,Waterpik Aquarius Water Flosser,Beauty,5,0,0,N,Y,Clean clean clean,"It works great and easy to use, helps massage the gums, a most in any home",6/15/2015
US,15765267,R14AQX1FFE6ZWL,B00O09E33C,216529863,"Clogged Pores Natural Cleansing Kit - Vegan Cleanser Face Wash Soap 3.4 oz and Facial Cream 1.7 oz Care - Shea, Olive, Jojoba, Tea Tree & Almond Oils Blend Set",Beauty,5,0,0,N,N,no new acne... blemishes reduced,My daughter and I struggle daily with acne. I am sold on this set! I used this soap while in the shower. It made my skin feel so soft and clean after washing it. I didn't have the after feeling of dryness or the sticky feeling that some soaps create. It comes it a cute little box would be perfect for a gift. The Youth Cream is creamy and covered a large area with a small amount. No oily residue left on the skin that can transfer to your clothes. This has the Tree tea oil smell which I find clean and crisp. I was able to buy this product at a discount during a promotion and am happy to share my experience with it.,4/5/2015
US,3706861,R3QHX6GFGVZKNI,B007ZN5ATQ,240454053,Philips Sonicare Essence Rechargeable Electric Toothbrush,Beauty,3,0,0,N,Y,Works fine. Was hoping that the unit would fit into ...,Works fine. Was hoping that the unit would fit into our holder and charger from our previous Sonicare units. Not the same model # so it didn't. Now we have to have two charger units plugged in. We had the Elite before and it was terrific. Hope this one is just as good as the last.,8/30/2015
US,51466245,R3G07S25A18MN7,B00BEEK5II,240455598,Elemis Pro-Collagen Marine Cream - 1.7 fl. oz.,Beauty,5,4,4,N,Y,It works - Try it,"This product is amazing. It is a product you have to try for your self to believe how much it works. What the years melt away, I am almost 70 and people have guested my age to be 50. It works! Try it.",7/10/2015
US,50176342,R2KYAT7EFDXJQB,B00VSN7CEU,183249941,Kenz Laurenz ® Cotton Headbands 12 Pack (Available in LOTS of COLORS) - Soft and Stretchy Elastic Yoga Fashion Headband for Teens Women Girls Softball Volleyball Soccer Basketball Dance Cheer Pack Sports Teams Stretch Head Band Set Hair Wrap Accessories Wholesale by Kenz Laurenz,Beauty,3,4,5,N,Y,Great colors - Small size/no stretch,"Colors are fantascie and order arrived quickly. Problem: they are too small and hardly stretch. Unfortunately, I won't be able to wear them and will have to find a young girl to give them too.",7/14/2015
US,31759862,RQ4YLQ31M0RNM,B00KP5TS4Y,730418085,"#1 Blackhead & Blemish Remover Kit - Equinox Acne Treatment - 5 Professional Surgical Extractor Instruments - Easily Cure Pimples, Blackheads, Comedones, Acne, and Facial Impurities",Beauty,5,0,0,N,Y,Very Pleased!,"Very good product. Many different options in this packet, which applies to various usage.",8/27/2015
US,32394794,RTGOU6XU16R5Z,B00UQNM2SE,560886710,"Olay Smooth Finish Facial Hair Removal Duo - Medium To Coarse Hair, Pack of 2 Box.",Beauty,5,4,4,N,Y,Great product,Absolutely love this product! No bad smell or red skin. Worked on coarse hair!!!!,8/9/2015
US,10298323,R1J54OHWEH44BT,B010FHRA4G,762489956,"Antifungal Soap with Tea Tree Oil & Neem 12oz. Helps Wash Away Athletes Foot, Body Odor, Acne, Jock Itch, Nail Fungus, Ringworm. Foot & Body Wash. 100% Natural Care & Defense Against Skin Irritation",Beauty,5,0,0,N,Y,Cooling,Talk about the best thing you will ever use. This leaves your skin so soft and smooth and clean. It has a cooling effect and its great for when you have any insect bites.,8/29/2015
US,36653203,R23PMR9Z3OC5JP,B00DSYFYRE,858538418,Dr Song Benzoyl Peroxide 10% Acne Cream Gel Treatment Lotion up to 8oz,Beauty,5,87,98,N,Y,ABSOLUTELY AMAZING!,"This stuff is absolutely amazing! I buy products on Amazon almost daily and this is the first time I've ever felt compelled to write a review. For 20+ years I have suffered bacne...yes, that disgusting acne on the back. I tried dozens and dozens of OTC and prescription products and this is the first thing that has completely gotten rid of my acne. Not even expensive, multi-step prescription products from the dermatologist could do this. It's truly a miracle! I wash my face, chest, shoulders, and back every morning and night and then apply Dr. Song's Benzoyl Peroxide. I use it on my face both morning and night, but because it bleaches many colored fabrics, I'm careful what I wear after I apply it (and only sleep on white pillow cases) and don't use it during the day on my back. During the day I put salicylic acid on my back because it won't bleach my clothes. This has completely healed my acne for a year now. I'm so thankful!! I have recommended it to several people and they have all had similar results. My mom said it help get rid of age/sun spots on her face.",7/26/2015
US,27915514,R1WSJG8X3ESPIJ,B00JIMSQ5W,523173940,ECBASKET 500 PCS Stiletto False Nails Short Acrylic Nail Tips 10 sizes Full Coverage Fake Nails(Natural),Beauty,5,0,0,N,Y,Me likey,Exactly what I was looking for. Will buy again....eventually.,8/25/2015
US,20288001,RL76ZJP1B9B36,B001ET76OO,314344636,"UltraSwim Chlorine Removal Shampoo, 7 fl oz (207 ml)",Beauty,5,0,0,N,Y,Five Stars,Its very good for all who like to swim.,8/29/2015
US,15330577,RXM8UEDHQ9ZQ0,B00NL2AOPU,216929872,Philips Sonicare Powerup Battery Toothbrush,Beauty,5,0,0,N,Y,Five Stars,"WORKS GREAT, JUST WISH I WOULD HAVE GOTTEN THE SOFT BRISTLES.",8/9/2015
US,16307635,R36K8D9OBLMO5P,B001SYWTFG,111742328,CoverGirl Queen Collection Perfect Point Plus Eyeliner Black Onyx 200,Beauty,5,0,0,N,Y,great,"I love this eyeliner because it doesn't go on too strong and it lasts well. Great price too! These are great because you don't have to keep sharpening them, just roll it up and use!",5/21/2014
US,16563396,R25146VN0LUIM,B00B76ALVO,609267623,"HSI Professional Glider | Ceramic Tourmaline Ionic Flat Iron Hair Straightener | Straightens & Curls with Adjustable Temp | Incl Glove, Pouch, & Travel Size Argan Oil Hair Treatment | Packaging Varies",Beauty,5,0,0,N,N,Awesome flat iron,"I love this flat iron. I have very curly, hard to straighten hair and this iron works great. It leaves my hair shiny and doesn't damage it. I was concerned it would be too small because my hair is long and thick but it only takes about 40mins to straighten my hair, a twenty minute improvement over my last iron that had 2 inch plates.",8/22/2015
US,45630007,R3408F2772U18G,B00C2GNK02,967772237,EyeBuyExpress Rectangle Black Reading Glasses Half Rim Spring Hinges,Beauty,3,0,2,N,Y,I can get better quality glasses at any Drug Store for less,I would not buy these again. I can get better quality glasses at any Drug Store for less.,12/6/2014
US,10107778,R252TTO9BCL42O,B005F2EVMQ,255803087,"Bifesta Mandom Eye Makeup Remover, 145ml",Beauty,5,1,1,N,Y,"It's actually really good, I've been using some new cream based and ...","It's actually really good, I've been using some new cream based and waterproof eye products and the normal eye remover I used wasn't doing anything but move the make up around. I bought this on an Amazon recommendation and it's really good. I just hold it against my eye for a few seconds and it swiped most of the make up off in one go! It's not harsh on my lids either, since I have pretty dry skin there. Definitely rebuying once I run out.",5/24/2015
US,37243178,RI0UIXWD9DF4O,B0030GSEWC,192970748,"Dove Men+Care Body and Face Bar, Extra Fresh 4 oz, 10 Bar",Beauty,4,0,0,N,Y,Four Stars,like fresh smell after use,8/17/2015
US,26473535,R2VEB9TI4IDPQ4,B000FRWNL2,205576691,Revlon Perfect Heat Jumbo 3 Barrel Waver,Beauty,3,2,3,N,Y,Unimpressed with results,"I'm not sure I can blame this tool 100% or if it's partially my hair but it just takes to darn long to get the look you'd expect from this waver. I'm just generally unimpressed by how it crimps the hair and how long it takes. I have very naturally straight, medium length hair and this tool takes about 20-30 minutes to do my whole head. I've tried both hair moussed/unmoussed and washed/unwashed and I'm not impressed with the results especially when the 90% of the body/wave is lost within the first hour of my hair being crimped. Maybe it's my hair, maybe its the tool. Maybe I'll just not use it and let it collect dust in my closet.",11/16/2014
US,51309613,R1DFD8356JKDR4,B001AT00MI,432194503,"Clubman Club Mend, 4 Fluid Ounce",Beauty,3,0,2,N,Y,Not really what I had ewxpected.,I like men’s facial products and Clubman is a favorite of mine. I got this facial product not really knowing what it does other than sooths irritation. What I found in this product is nothing that special. When you first put it on you will be overcome by the alcohol smell. It does dissipate past though. Imagine ispropyl alcohol in a gel form. What the remaining scent is smells like floral – not clubman like at all. It is not overpowering though and disappears fast. The product does dissipate quickly – or maybe absorb into your skin? What you are left with is a sticky and tacky feeling skin. I have been putting on a moisturizer or balm because I can’t imaging leaving your facial skin alone after putting this stuff on.<br />Will use it up but will not be purchasing again.,8/31/2015
US,2767643,R123WF1DSDO92R,B00C2GNK02,967772237,EyeBuyExpress Rectangle Black Reading Glasses Half Rim Spring Hinges,Beauty,5,1,1,N,Y,I hate when something is too bulky,"They do the job and look stylish . I hate when something is too bulky , these are sleek and nice , theyre also really durable. Im by no means gentle and theyve held up so far .",7/22/2015
US,52277141,R1ADCE1PJJW52L,B002WTCK50,147194821,DenTek Temparin One Step Max Hold 2.64 gram,Beauty,1,1,1,N,Y,Doesn't work as advertised .,Don't depend on this at all,1/10/2015
US,29209373,R1QIA7PN5GH6C2,B004VM9JCS,22707685,"Burt's Bees Eye Cream for Sensitive Skin, 0.5 Ounces",Beauty,1,1,1,N,N,One Star,Feels strange for about half an hour.,8/21/2015
US,4159606,R3R0E5N8AJMY9G,B007ZN5ATQ,240454053,Philips Sonicare Essence Rechargeable Electric Toothbrush,Beauty,5,0,0,N,Y,I love this toothbrush,"This is a replacement because the base of my other one &#34;disappeared&#34; during a road trip. I shouldn't have taken the base, but my old, 5?6? year old brush would no long hold a charge for more than a day. I love this toothbrush!",8/30/2015
US,49347294,R58GVQ7X0EZSR,B002WTCK50,147194821,DenTek Temparin One Step Max Hold 2.64 gram,Beauty,2,0,0,N,Y,don't waste your money,"This product does not work well. It doesn't harden and therefore comes out the first time you eat anything. I had mistaken this for Dentemp, similar product that works much better.",8/14/2014
US,41291743,R381FVQ8271LJS,B00461F4PA,608719013,"Baby Foot Exfoliant Foot Peel, Lavender Scented, 2.4 Fl. Oz.",Beauty,3,0,1,N,Y,I used this product once before and the results were great. The second time I washed my feet before ...,Do Not wash your feet before using this product. It will burn. I used this product once before and the results were great. The second time I washed my feet before using it and it started to burn so I could not ke it on the recommend time.,8/31/2015
US,17085717,R9Z3WXV6S44WC,B00W2U437W,884895186,"XTAVA Define Lashes Volumizing Waterproof Mascara (Black) - Long-wear Formula with Easy-On Easy-Off Technology (TM) - Fiber Thickening & Lash Lengthening Voluminous Mascara - Smudge, Clump and Flake Resistant - Cruelty Free",Beauty,1,2,2,N,Y,This Mascara Is Not Waterproof!,"So very disappointing. This mascara is not waterproof! A day at the pool and then a weekend of camping was proof enough.: ( Very disappointed in this mascara because of the &#34;waterproof&#34; claim. The tube feels good in your hands, however, that's not what I bought it for. It does not &#34;volumize&#34;, as claimed in it's name.. It does separate your lashes as you apply but as the day goes on, if you touch your eyes for what ever reason, the lashes smash together and stick to each other. This was the first time I veered off my drugstore brand. I'm going back to Maybelline!",8/30/2015
